tipo;sno;mac;local;tipo_local;vsat;obs
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
Antena Skyware;;;;;;
